Sample in Buffer,Sample in Window,TRIGGER,trig[1:0],rxdatak[3:0],rxdata[31:0],DETECT/Q[1:0]
13846,13846,0,3,2,0000bc4a,3
13847,13847,0,3,3,0000f7f7,3
13848,13848,0,3,0,000002ff,3
13849,13849,0,3,0,00004a00,3
13850,13850,0,3,0,00004a4a,3
13851,13851,0,3,0,00004a4a,3
13852,13852,0,3,0,00004a4a,3
13853,13853,0,3,0,00004a4a,3
13854,13854,0,3,2,0000bc4a,3
13855,13855,0,3,3,0000f7f7,3
13856,13856,0,3,0,000002ff,3
13857,13857,0,3,0,00004a00,3
13858,13858,0,3,0,00004a4a,3
13859,13859,0,3,0,00004a4a,3
13860,13860,0,3,0,00004a4a,3
13861,13861,0,3,0,00004a4a,3
13862,13862,0,3,2,0000bc4a,3
13863,13863,0,3,3,0000f7f7,3
13864,13864,0,3,0,000002ff,3
13865,13865,0,3,0,00004a00,3
13866,13866,0,3,0,00004a4a,3
13867,13867,0,3,0,00004a4a,3
13868,13868,0,3,0,00004a4a,3
13869,13869,0,3,0,00004a4a,3
13870,13870,0,3,2,0000bc4a,3
13871,13871,0,3,3,0000f7f7,3
13872,13872,0,3,0,000002ff,3
13873,13873,0,3,0,00004a00,3
13874,13874,0,3,0,00004a4a,3
13875,13875,0,3,0,00004a4a,3
13876,13876,0,3,0,00004a4a,3
13877,13877,0,3,0,00004a4a,3
13878,13878,0,3,2,0000bc4a,3
13879,13879,0,3,3,0000f7f7,3
13880,13880,0,3,0,000002ff,3
13881,13881,0,3,0,00004a00,3
13882,13882,0,3,0,00004a4a,3
13883,13883,0,3,0,00004a4a,3
13884,13884,0,3,0,00004a4a,3
13885,13885,0,3,0,00004a4a,3
13886,13886,0,3,2,0000bc4a,3
13887,13887,0,3,3,0000f7f7,3
13888,13888,0,3,0,000002ff,3
13889,13889,0,3,0,00004a00,3
13890,13890,0,3,0,00004a4a,3
13891,13891,0,3,0,00004a4a,3
13892,13892,0,3,0,00004a4a,3
13893,13893,0,3,0,00004a4a,3
13894,13894,0,3,2,0000bc4a,3
13895,13895,0,3,3,0000f7f7,3
13896,13896,0,3,0,000002ff,3
13897,13897,0,3,0,00004a00,3
13898,13898,0,3,0,00004a4a,3
13899,13899,0,3,0,00004a4a,3
13900,13900,0,3,0,00004a4a,3
13901,13901,0,3,0,00004a4a,3
13902,13902,0,3,2,0000bc4a,3
13903,13903,0,3,3,0000f7f7,3
13904,13904,0,3,0,000002ff,3
13905,13905,0,3,0,00004a00,3
13906,13906,0,3,0,00004a4a,3
13907,13907,0,3,0,00004a4a,3
13908,13908,0,3,0,00004a4a,3
13909,13909,0,3,0,00004a4a,3
13910,13910,0,3,2,0000bc4a,3
13911,13911,0,3,3,0000f7f7,3
13912,13912,0,3,0,000002ff,3
13913,13913,0,3,0,00004a00,3
13914,13914,0,3,0,00004a4a,3
13915,13915,0,3,0,00004a4a,3
13916,13916,0,3,0,00004a4a,3
13917,13917,0,3,0,00004a4a,3
13918,13918,0,3,2,0000bc4a,3
13919,13919,0,3,3,0000f7f7,3
13920,13920,0,3,0,000002ff,3
13921,13921,0,3,0,00004a00,3
13922,13922,0,3,0,00004a4a,3
13923,13923,0,3,0,00004a4a,3
13924,13924,0,3,0,00004a4a,3
13925,13925,0,3,0,00004a4a,3
13926,13926,0,3,2,0000bc4a,3
13927,13927,0,3,3,00001c1c,3
13928,13928,0,3,3,0000bc1c,3
13929,13929,0,3,3,0000f7f7,3
13930,13930,0,3,0,000002ff,3
13931,13931,0,3,0,00004a00,3
13932,13932,0,3,0,00004a4a,3
13933,13933,0,3,0,00004a4a,3
13934,13934,0,3,0,00004a4a,3
13935,13935,0,3,0,00004a4a,3
13936,13936,0,2,2,0000bc4a,2
13937,13937,0,0,3,0000f7f7,0
13938,13938,0,1,0,000002ff,1
13939,13939,0,3,0,00004a00,3
13940,13940,0,3,0,00004a4a,3
13941,13941,0,3,0,00004a4a,3
13942,13942,0,3,0,00004a4a,3
13943,13943,0,3,0,00004a4a,3
13944,13944,0,3,2,0000bc4a,3
13945,13945,0,3,3,0000f7f7,3
13946,13946,0,3,0,000002ff,3
13947,13947,0,3,0,00004a00,3
13948,13948,0,3,0,00004a4a,3
13949,13949,0,3,0,00004a4a,3
13950,13950,0,3,0,00004a4a,3
13951,13951,0,3,0,00004a4a,3
13952,13952,0,3,2,0000bc4a,3
13953,13953,0,3,3,0000f7f7,3
13954,13954,0,3,0,000002ff,3
13955,13955,0,3,0,00004a00,3
13956,13956,0,3,0,00004a4a,3
13957,13957,0,3,0,00004a4a,3
13958,13958,0,3,0,00004a4a,3
13959,13959,0,3,0,00004a4a,3
13960,13960,0,3,2,0000bc4a,3
13961,13961,0,3,3,0000f7f7,3
13962,13962,0,3,0,000002ff,3
13963,13963,0,3,0,00004a00,3
13964,13964,0,3,0,00004a4a,3
13965,13965,0,3,0,00004a4a,3
13966,13966,0,3,0,00004a4a,3
13967,13967,0,3,0,00004a4a,3
13968,13968,0,3,2,0000bc4a,3
13969,13969,0,3,3,0000f7f7,3
13970,13970,0,3,0,000002ff,3
13971,13971,0,3,0,00004a00,3
13972,13972,0,3,0,00004a4a,3
13973,13973,0,3,0,00004a4a,3
13974,13974,0,3,0,00004a4a,3
13975,13975,0,3,0,00004a4a,3
13976,13976,0,3,2,0000bc4a,3
13977,13977,0,3,3,0000f7f7,3
13978,13978,0,3,0,000002ff,3
13979,13979,0,3,0,00004a00,3
13980,13980,0,3,0,00004a4a,3
13981,13981,0,3,0,00004a4a,3
13982,13982,0,3,0,00004a4a,3
13983,13983,0,3,0,00004a4a,3
13984,13984,0,3,2,0000bc4a,3
13985,13985,0,3,3,0000f7f7,3
13986,13986,0,3,0,000002ff,3
13987,13987,0,3,0,00004a00,3
13988,13988,0,3,0,00004a4a,3
13989,13989,0,3,0,00004a4a,3
13990,13990,0,3,0,00004a4a,3
13991,13991,0,3,0,00004a4a,3
13992,13992,0,3,2,0000bc4a,3
13993,13993,0,3,3,0000f7f7,3
13994,13994,0,3,0,000002ff,3
13995,13995,0,3,0,00004a00,3
13996,13996,0,3,0,00004a4a,3
13997,13997,0,3,0,00004a4a,3
13998,13998,0,3,0,00004a4a,3
13999,13999,0,3,0,00004a4a,3
14000,14000,0,3,2,0000bc4a,3
14001,14001,0,3,3,0000f7f7,3
14002,14002,0,3,0,000002ff,3
14003,14003,0,3,0,00004a00,3
14004,14004,0,3,0,00004a4a,3
14005,14005,0,3,0,00004a4a,3
14006,14006,0,3,0,00004a4a,3
14007,14007,0,3,0,00004a4a,3
14008,14008,0,3,2,0000bc4a,3
14009,14009,0,3,3,0000f7f7,3
14010,14010,0,3,0,000002ff,3
14011,14011,0,3,0,00004a00,3
14012,14012,0,3,0,00004a4a,3
14013,14013,0,3,0,00004a4a,3
14014,14014,0,3,0,00004a4a,3
14015,14015,0,3,0,00004a4a,3
14016,14016,0,3,2,0000bc4a,3
14017,14017,0,3,3,0000f7f7,3
14018,14018,0,3,0,000002ff,3
14019,14019,0,3,0,00004a00,3
14020,14020,0,3,0,00004a4a,3
14021,14021,0,3,0,00004a4a,3
14022,14022,0,3,0,00004a4a,3
14023,14023,0,3,0,00004a4a,3
14024,14024,0,3,2,0000bc4a,3
14025,14025,0,3,3,0000f7f7,3
14026,14026,0,3,0,000002ff,3
14027,14027,0,3,0,00004a00,3
14028,14028,0,3,0,00004a4a,3
14029,14029,0,3,0,00004a4a,3
14030,14030,0,3,0,00004a4a,3
14031,14031,0,3,0,00004a4a,3
14032,14032,0,3,2,0000bc4a,3
14033,14033,0,3,3,0000f7f7,3
14034,14034,0,3,0,000002ff,3
14035,14035,0,3,0,00004a00,3
14036,14036,0,3,0,00004a4a,3
14037,14037,0,3,0,00004a4a,3
14038,14038,0,3,0,00004a4a,3
14039,14039,0,3,0,00004a4a,3
14040,14040,0,3,2,0000bc4a,3
14041,14041,0,3,3,0000f7f7,3
14042,14042,0,3,0,000002ff,3
14043,14043,0,3,0,00004a00,3
14044,14044,0,3,0,00004a4a,3
14045,14045,0,3,0,00004a4a,3
14046,14046,0,3,0,00004a4a,3
14047,14047,0,3,0,00004a4a,3
14048,14048,0,3,2,0000bc4a,3
14049,14049,0,3,3,0000f7f7,3
14050,14050,0,3,0,000002ff,3
14051,14051,0,3,0,00004a00,3
14052,14052,0,3,0,00004a4a,3
14053,14053,0,3,0,00004a4a,3
14054,14054,0,3,0,00004a4a,3
14055,14055,0,3,0,00004a4a,3
14056,14056,0,3,2,0000bc4a,3
14057,14057,0,3,3,0000f7f7,3
14058,14058,0,3,0,000002ff,3
14059,14059,0,3,0,00004a00,3
14060,14060,0,3,0,00004a4a,3
14061,14061,0,3,0,00004a4a,3
14062,14062,0,3,0,00004a4a,3
14063,14063,0,3,0,00004a4a,3
14064,14064,0,3,2,0000bc4a,3
14065,14065,0,3,3,0000f7f7,3
14066,14066,0,3,0,000002ff,3
14067,14067,0,3,0,00004a00,3
14068,14068,0,3,0,00004a4a,3
14069,14069,0,3,0,00004a4a,3
14070,14070,0,3,0,00004a4a,3
14071,14071,0,3,0,00004a4a,3
14072,14072,0,3,2,0000bc4a,3
14073,14073,0,3,3,0000f7f7,3
14074,14074,0,3,0,000002ff,3
14075,14075,0,3,0,00004a00,3
14076,14076,0,3,0,00004a4a,3
14077,14077,0,3,0,00004a4a,3
14078,14078,0,3,0,00004a4a,3
14079,14079,0,3,0,00004a4a,3
14080,14080,0,3,2,0000bc4a,3
14081,14081,0,3,3,0000f7f7,3
14082,14082,0,3,0,000002ff,3
14083,14083,0,3,0,00004a00,3
14084,14084,0,3,0,00004a4a,3
14085,14085,0,3,0,00004a4a,3
14086,14086,0,3,0,00004a4a,3
14087,14087,0,3,0,00004a4a,3
14088,14088,0,3,2,0000bc4a,3
14089,14089,0,3,3,0000f7f7,3
14090,14090,0,3,0,000002ff,3
14091,14091,0,3,0,00004a00,3
14092,14092,0,3,0,00004a4a,3
14093,14093,0,3,0,00004a4a,3
14094,14094,0,3,0,00004a4a,3
14095,14095,0,3,0,00004a4a,3
14096,14096,0,3,2,0000bc4a,3
14097,14097,0,3,3,0000f7f7,3
14098,14098,0,3,0,000002ff,3
14099,14099,0,3,0,00004a00,3
14100,14100,0,3,0,00004a4a,3
14101,14101,0,3,0,00004a4a,3
14102,14102,0,3,0,00004a4a,3
14103,14103,0,3,0,00004a4a,3
14104,14104,0,3,2,0000bc4a,3
14105,14105,0,3,3,0000f7f7,3
14106,14106,0,3,0,000002ff,3
14107,14107,0,3,0,00004a00,3
14108,14108,0,3,0,00004a4a,3
14109,14109,0,3,0,00004a4a,3
14110,14110,0,3,0,00004a4a,3
14111,14111,0,3,0,00004a4a,3
14112,14112,0,3,2,0000bc4a,3
14113,14113,0,3,3,0000f7f7,3
14114,14114,0,3,0,000002ff,3
14115,14115,0,3,0,00004a00,3
14116,14116,0,3,0,00004a4a,3
14117,14117,0,3,0,00004a4a,3
14118,14118,0,3,0,00004a4a,3
14119,14119,0,3,0,00004a4a,3
14120,14120,0,3,2,0000bc4a,3
14121,14121,0,3,3,0000f7f7,3
14122,14122,0,3,0,000002ff,3
14123,14123,0,3,0,00004a00,3
14124,14124,0,3,0,00004a4a,3
14125,14125,0,3,0,00004a4a,3
14126,14126,0,3,0,00004a4a,3
14127,14127,0,3,0,00004a4a,3
14128,14128,0,3,2,0000bc4a,3
14129,14129,0,3,3,0000f7f7,3
14130,14130,0,3,0,000002ff,3
14131,14131,0,3,0,00004a00,3
14132,14132,0,3,0,00004a4a,3
14133,14133,0,3,0,00004a4a,3
14134,14134,0,3,0,00004a4a,3
14135,14135,0,3,0,00004a4a,3
14136,14136,0,3,2,0000bc4a,3
14137,14137,0,3,3,0000f7f7,3
14138,14138,0,3,0,000002ff,3
14139,14139,0,3,0,00004a00,3
14140,14140,0,3,0,00004a4a,3
14141,14141,0,3,0,00004a4a,3
14142,14142,0,3,0,00004a4a,3
14143,14143,0,3,0,00004a4a,3
14144,14144,0,3,2,0000bc4a,3
14145,14145,0,3,3,0000f7f7,3
14146,14146,0,3,0,000002ff,3
14147,14147,0,3,0,00004a00,3
14148,14148,0,3,0,00004a4a,3
14149,14149,0,3,0,00004a4a,3
14150,14150,0,3,0,00004a4a,3
14151,14151,0,3,0,00004a4a,3
14152,14152,0,3,2,0000bc4a,3
14153,14153,0,3,3,0000f7f7,3
14154,14154,0,3,0,000002ff,3
14155,14155,0,3,0,00004a00,3
14156,14156,0,3,0,00004a4a,3
14157,14157,0,3,0,00004a4a,3
14158,14158,0,3,0,00004a4a,3
14159,14159,0,3,0,00004a4a,3
14160,14160,0,3,2,0000bc4a,3
14161,14161,0,3,3,0000f7f7,3
14162,14162,0,3,0,000002ff,3
14163,14163,0,3,0,00004a00,3
14164,14164,0,3,0,00004a4a,3
14165,14165,0,3,0,00004a4a,3
14166,14166,0,3,0,00004a4a,3
14167,14167,0,3,0,00004a4a,3
14168,14168,0,3,2,0000bc4a,3
14169,14169,0,3,3,0000f7f7,3
14170,14170,0,3,0,000002ff,3
14171,14171,0,3,0,00004a00,3
14172,14172,0,3,0,00004a4a,3
14173,14173,0,3,0,00004a4a,3
14174,14174,0,3,0,00004a4a,3
14175,14175,0,3,0,00004a4a,3
14176,14176,0,3,2,0000bc4a,3
14177,14177,0,3,3,0000f7f7,3
14178,14178,0,3,0,000002ff,3
14179,14179,0,3,0,00004a00,3
14180,14180,0,3,0,00004a4a,3
14181,14181,0,3,0,00004a4a,3
14182,14182,0,3,0,00004a4a,3
14183,14183,0,3,0,00004a4a,3
14184,14184,0,3,2,0000bc4a,3
14185,14185,0,3,3,0000f7f7,3
14186,14186,0,3,0,000002ff,3
14187,14187,0,3,0,00004a00,3
14188,14188,0,3,0,00004a4a,3
14189,14189,0,3,0,00004a4a,3
14190,14190,0,3,0,00004a4a,3
14191,14191,0,3,0,00004a4a,3
14192,14192,0,3,2,0000bc4a,3
14193,14193,0,3,3,0000f7f7,3
14194,14194,0,3,0,000002ff,3
14195,14195,0,3,0,00004a00,3
14196,14196,0,3,0,00004a4a,3
14197,14197,0,3,0,00004a4a,3
14198,14198,0,3,0,00004a4a,3
14199,14199,0,3,0,00004a4a,3
14200,14200,0,3,2,0000bc4a,3
14201,14201,0,3,3,0000f7f7,3
14202,14202,0,3,0,000002ff,3
14203,14203,0,3,0,00004a00,3
14204,14204,0,3,0,00004a4a,3
14205,14205,0,3,0,00004a4a,3
14206,14206,0,3,0,00004a4a,3
14207,14207,0,3,0,00004a4a,3
14208,14208,0,3,2,0000bc4a,3
14209,14209,0,3,3,0000f7f7,3
14210,14210,0,3,0,000002ff,3
14211,14211,0,3,0,00004a00,3
14212,14212,0,3,0,00004a4a,3
14213,14213,0,3,0,00004a4a,3
14214,14214,0,3,0,00004a4a,3
14215,14215,0,3,0,00004a4a,3
14216,14216,0,3,2,0000bc4a,3
14217,14217,0,3,3,0000f7f7,3
14218,14218,0,3,0,000002ff,3
14219,14219,0,3,0,00004a00,3
14220,14220,0,3,0,00004a4a,3
14221,14221,0,3,0,00004a4a,3
14222,14222,0,3,0,00004a4a,3
14223,14223,0,3,0,00004a4a,3
14224,14224,0,3,2,0000bc4a,3
14225,14225,0,3,3,0000f7f7,3
14226,14226,0,3,0,000002ff,3
14227,14227,0,3,0,00004a00,3
14228,14228,0,3,0,00004a4a,3
14229,14229,0,3,0,00004a4a,3
14230,14230,0,3,0,00004a4a,3
14231,14231,0,3,0,00004a4a,3
14232,14232,0,3,2,0000bc4a,3
14233,14233,0,3,3,0000f7f7,3
14234,14234,0,3,0,000002ff,3
14235,14235,0,3,0,00004a00,3
14236,14236,0,3,0,00004a4a,3
14237,14237,0,3,0,00004a4a,3
14238,14238,0,3,0,00004a4a,3
14239,14239,0,3,0,00004a4a,3
14240,14240,0,3,2,0000bc4a,3
14241,14241,0,3,3,0000f7f7,3
14242,14242,0,3,0,000002ff,3
14243,14243,0,3,0,00004a00,3
14244,14244,0,3,0,00004a4a,3
14245,14245,0,3,0,00004a4a,3
14246,14246,0,3,0,00004a4a,3
14247,14247,0,3,0,00004a4a,3
14248,14248,0,3,2,0000bc4a,3
14249,14249,0,3,3,0000f7f7,3
14250,14250,0,3,0,000002ff,3
14251,14251,0,3,0,00004a00,3
14252,14252,0,3,0,00004a4a,3
14253,14253,0,3,0,00004a4a,3
14254,14254,0,3,0,00004a4a,3
14255,14255,0,3,0,00004a4a,3
14256,14256,0,3,2,0000bc4a,3
14257,14257,0,3,3,0000f7f7,3
14258,14258,0,3,0,000002ff,3
14259,14259,0,3,0,00004a00,3
14260,14260,0,3,0,00004a4a,3
14261,14261,0,3,0,00004a4a,3
14262,14262,0,3,0,00004a4a,3
14263,14263,0,3,0,00004a4a,3
14264,14264,0,3,2,0000bc4a,3
14265,14265,0,3,3,0000f7f7,3
14266,14266,0,3,0,000002ff,3
14267,14267,0,3,0,00004a00,3
14268,14268,0,3,0,00004a4a,3
14269,14269,0,3,0,00004a4a,3
14270,14270,0,3,0,00004a4a,3
14271,14271,0,3,0,00004a4a,3
14272,14272,0,3,2,0000bc4a,3
14273,14273,0,3,3,0000f7f7,3
14274,14274,0,3,0,000002ff,3
14275,14275,0,3,0,00004a00,3
14276,14276,0,3,0,00004a4a,3
14277,14277,0,3,0,00004a4a,3
14278,14278,0,3,0,00004a4a,3
14279,14279,0,3,0,00004a4a,3
14280,14280,0,3,2,0000bc4a,3
14281,14281,0,3,3,0000f7f7,3
14282,14282,0,3,0,000002ff,3
14283,14283,0,3,0,00004a00,3
14284,14284,0,3,0,00004a4a,3
14285,14285,0,3,0,00004a4a,3
14286,14286,0,3,0,00004a4a,3
14287,14287,0,3,0,00004a4a,3
14288,14288,0,3,2,0000bc4a,3
14289,14289,0,3,3,0000f7f7,3
14290,14290,0,3,0,000002ff,3
14291,14291,0,3,0,00004a00,3
14292,14292,0,3,0,00004a4a,3
14293,14293,0,3,0,00004a4a,3
14294,14294,0,3,0,00004a4a,3
14295,14295,0,3,0,00004a4a,3
14296,14296,0,3,2,0000bc4a,3
14297,14297,0,3,3,0000f7f7,3
14298,14298,0,3,0,000002ff,3
14299,14299,0,3,0,00004a00,3
14300,14300,0,3,0,00004a4a,3
14301,14301,0,3,0,00004a4a,3
14302,14302,0,3,0,00004a4a,3
14303,14303,0,3,0,00004a4a,3
14304,14304,0,3,2,0000bc4a,3
14305,14305,0,3,3,0000f7f7,3
14306,14306,0,3,0,000002ff,3
14307,14307,0,3,0,00004a00,3
14308,14308,0,3,0,00004a4a,3
14309,14309,0,3,0,00004a4a,3
14310,14310,0,3,0,00004a4a,3
14311,14311,0,3,0,00004a4a,3
14312,14312,0,3,2,0000bc4a,3
14313,14313,0,3,3,0000f7f7,3
14314,14314,0,3,0,000002ff,3
14315,14315,0,3,0,00004a00,3
14316,14316,0,3,0,00004a4a,3
14317,14317,0,3,0,00004a4a,3
14318,14318,0,3,0,00004a4a,3
14319,14319,0,3,0,00004a4a,3
14320,14320,0,3,2,0000bc4a,3
14321,14321,0,3,3,0000f7f7,3
14322,14322,0,3,0,000002ff,3
14323,14323,0,3,0,00004a00,3
14324,14324,0,3,0,00004a4a,3
14325,14325,0,3,0,00004a4a,3
14326,14326,0,3,0,00004a4a,3
14327,14327,0,3,0,00004a4a,3
14328,14328,0,3,2,0000bc4a,3
14329,14329,0,3,3,0000f7f7,3
14330,14330,0,3,0,000002ff,3
14331,14331,0,3,0,00004a00,3
14332,14332,0,3,0,00004a4a,3
14333,14333,0,3,0,00004a4a,3
14334,14334,0,3,0,00004a4a,3
14335,14335,0,3,0,00004a4a,3
14336,14336,0,3,2,0000bc4a,3
14337,14337,0,3,3,0000f7f7,3
14338,14338,0,3,0,000002ff,3
14339,14339,0,3,0,00004a00,3
14340,14340,0,3,0,00004a4a,3
14341,14341,0,3,0,00004a4a,3
14342,14342,0,3,0,00004a4a,3
14343,14343,0,3,0,00004a4a,3
14344,14344,0,3,2,0000bc4a,3
14345,14345,0,3,3,0000f7f7,3
14346,14346,0,3,0,000002ff,3
14347,14347,0,3,0,00004a00,3
14348,14348,0,3,0,00004a4a,3
14349,14349,0,3,0,00004a4a,3
14350,14350,0,3,0,00004a4a,3
14351,14351,0,3,0,00004a4a,3
14352,14352,0,3,2,0000bc4a,3
14353,14353,0,3,3,0000f7f7,3
14354,14354,0,3,0,000002ff,3
14355,14355,0,3,0,00004a00,3
14356,14356,0,3,0,00004a4a,3
14357,14357,0,3,0,00004a4a,3
14358,14358,0,3,0,00004a4a,3
14359,14359,0,3,0,00004a4a,3
14360,14360,0,3,2,0000bc4a,3
14361,14361,0,3,3,0000f7f7,3
14362,14362,0,3,0,000002ff,3
14363,14363,0,3,0,00004a00,3
14364,14364,0,3,0,00004a4a,3
14365,14365,0,3,0,00004a4a,3
14366,14366,0,3,0,00004a4a,3
14367,14367,0,3,0,00004a4a,3
14368,14368,0,3,2,0000bc4a,3
14369,14369,0,3,3,0000f7f7,3
14370,14370,0,3,0,000002ff,3
14371,14371,0,3,0,00004a00,3
14372,14372,0,3,0,00004a4a,3
14373,14373,0,3,0,00004a4a,3
14374,14374,0,3,0,00004a4a,3
14375,14375,0,3,0,00004a4a,3
14376,14376,0,3,2,0000bc4a,3
14377,14377,0,3,3,0000f7f7,3
14378,14378,0,3,0,000002ff,3
14379,14379,0,3,0,00004a00,3
14380,14380,0,3,0,00004a4a,3
14381,14381,0,3,0,00004a4a,3
14382,14382,0,3,0,00004a4a,3
14383,14383,0,3,0,00004a4a,3
14384,14384,0,3,2,0000bc4a,3
14385,14385,0,3,3,0000f7f7,3
14386,14386,0,3,0,000002ff,3
14387,14387,0,3,0,00004a00,3
14388,14388,0,3,0,00004a4a,3
14389,14389,0,3,0,00004a4a,3
14390,14390,0,3,0,00004a4a,3
14391,14391,0,3,0,00004a4a,3
14392,14392,0,3,2,0000bc4a,3
14393,14393,0,3,3,0000f7f7,3
14394,14394,0,3,0,000002ff,3
14395,14395,0,3,0,00004a00,3
14396,14396,0,3,0,00004a4a,3
14397,14397,0,3,0,00004a4a,3
14398,14398,0,3,0,00004a4a,3
14399,14399,0,3,0,00004a4a,3
14400,14400,0,3,2,0000bc4a,3
14401,14401,0,3,3,0000f7f7,3
14402,14402,0,3,0,000002ff,3
14403,14403,0,3,0,00004a00,3
14404,14404,0,3,0,00004a4a,3
14405,14405,0,3,0,00004a4a,3
14406,14406,0,3,0,00004a4a,3
14407,14407,0,3,0,00004a4a,3
14408,14408,0,3,2,0000bc4a,3
14409,14409,0,3,3,0000f7f7,3
14410,14410,0,3,0,000002ff,3
14411,14411,0,3,0,00004a00,3
14412,14412,0,3,0,00004a4a,3
14413,14413,0,3,0,00004a4a,3
14414,14414,0,3,0,00004a4a,3
14415,14415,0,3,0,00004a4a,3
14416,14416,0,3,2,0000bc4a,3
14417,14417,0,3,3,0000f7f7,3
14418,14418,0,3,0,000002ff,3
14419,14419,0,3,0,00004a00,3
14420,14420,0,3,0,00004a4a,3
14421,14421,0,3,0,00004a4a,3
14422,14422,0,3,0,00004a4a,3
14423,14423,0,3,0,00004a4a,3
14424,14424,0,3,2,0000bc4a,3
14425,14425,0,3,3,0000f7f7,3
14426,14426,0,3,0,000002ff,3
14427,14427,0,3,0,00004a00,3
14428,14428,0,3,0,00004a4a,3
14429,14429,0,3,0,00004a4a,3
14430,14430,0,3,0,00004a4a,3
14431,14431,0,3,0,00004a4a,3
14432,14432,0,3,2,0000bc4a,3
14433,14433,0,3,3,0000f7f7,3
14434,14434,0,3,0,000002ff,3
14435,14435,0,3,0,00004a00,3
14436,14436,0,3,0,00004a4a,3
14437,14437,0,3,0,00004a4a,3
14438,14438,0,3,0,00004a4a,3
14439,14439,0,3,0,00004a4a,3
14440,14440,0,3,2,0000bc4a,3
14441,14441,0,3,3,0000f7f7,3
14442,14442,0,3,0,000002ff,3
14443,14443,0,3,0,00004a00,3
14444,14444,0,3,0,00004a4a,3
14445,14445,0,3,0,00004a4a,3
14446,14446,0,3,0,00004a4a,3
14447,14447,0,3,0,00004a4a,3
14448,14448,0,3,2,0000bc4a,3
14449,14449,0,3,3,0000f7f7,3
14450,14450,0,3,0,000002ff,3
14451,14451,0,3,0,00004a00,3
14452,14452,0,3,0,00004a4a,3
14453,14453,0,3,0,00004a4a,3
14454,14454,0,3,0,00004a4a,3
14455,14455,0,3,0,00004a4a,3
14456,14456,0,3,2,0000bc4a,3
14457,14457,0,3,3,0000f7f7,3
14458,14458,0,3,0,000002ff,3
14459,14459,0,3,0,00004a00,3
14460,14460,0,3,0,00004a4a,3
14461,14461,0,3,0,00004a4a,3
14462,14462,0,3,0,00004a4a,3
14463,14463,0,3,0,00004a4a,3
14464,14464,0,3,2,0000bc4a,3
14465,14465,0,3,3,0000f7f7,3
14466,14466,0,3,0,000002ff,3
14467,14467,0,3,0,00004a00,3
14468,14468,0,3,0,00004a4a,3
14469,14469,0,3,0,00004a4a,3
14470,14470,0,3,0,00004a4a,3
14471,14471,0,3,0,00004a4a,3
14472,14472,0,3,2,0000bc4a,3
14473,14473,0,3,3,0000f7f7,3
14474,14474,0,3,0,000002ff,3
14475,14475,0,3,0,00004a00,3
14476,14476,0,3,0,00004a4a,3
14477,14477,0,3,0,00004a4a,3
14478,14478,0,3,0,00004a4a,3
14479,14479,0,3,0,00004a4a,3
14480,14480,0,3,2,0000bc4a,3
14481,14481,0,3,3,0000f7f7,3
14482,14482,0,3,0,000002ff,3
14483,14483,0,3,0,00004a00,3
14484,14484,0,3,0,00004a4a,3
14485,14485,0,3,0,00004a4a,3
14486,14486,0,3,0,00004a4a,3
14487,14487,0,3,0,00004a4a,3
14488,14488,0,3,2,0000bc4a,3
14489,14489,0,3,3,0000f7f7,3
14490,14490,0,3,0,000002ff,3
14491,14491,0,3,0,00004a00,3
14492,14492,0,3,0,00004a4a,3
14493,14493,0,3,0,00004a4a,3
14494,14494,0,3,0,00004a4a,3
14495,14495,0,3,0,00004a4a,3
14496,14496,0,3,2,0000bc4a,3
14497,14497,0,3,3,0000f7f7,3
14498,14498,0,3,0,000002ff,3
14499,14499,0,3,0,00004a00,3
14500,14500,0,3,0,00004a4a,3
14501,14501,0,3,0,00004a4a,3
14502,14502,0,3,0,00004a4a,3
14503,14503,0,3,0,00004a4a,3
14504,14504,0,3,2,0000bc4a,3
14505,14505,0,3,3,0000f7f7,3
14506,14506,0,3,0,000002ff,3
14507,14507,0,3,0,00004a00,3
14508,14508,0,3,0,00004a4a,3
14509,14509,0,3,0,00004a4a,3
14510,14510,0,3,0,00004a4a,3
14511,14511,0,3,0,00004a4a,3
14512,14512,0,3,2,0000bc4a,3
14513,14513,0,3,3,0000f7f7,3
14514,14514,0,3,0,000002ff,3
14515,14515,0,3,0,00004a00,3
14516,14516,0,3,0,00004a4a,3
14517,14517,0,3,0,00004a4a,3
14518,14518,0,3,0,00004a4a,3
14519,14519,0,3,0,00004a4a,3
14520,14520,0,3,2,0000bc4a,3
14521,14521,0,3,3,0000f7f7,3
14522,14522,0,3,0,000002ff,3
14523,14523,0,3,0,00004a00,3
14524,14524,0,3,0,00004a4a,3
14525,14525,0,3,0,00004a4a,3
14526,14526,0,3,0,00004a4a,3
14527,14527,0,3,0,00004a4a,3
14528,14528,0,3,2,0000bc4a,3
14529,14529,0,3,3,0000f7f7,3
14530,14530,0,3,0,000002ff,3
14531,14531,0,3,0,00004a00,3
14532,14532,0,3,0,00004a4a,3
14533,14533,0,3,0,00004a4a,3
14534,14534,0,3,0,00004a4a,3
14535,14535,0,3,0,00004a4a,3
14536,14536,0,3,2,0000bc4a,3
14537,14537,0,3,3,0000f7f7,3
14538,14538,0,3,0,000002ff,3
14539,14539,0,3,0,00004a00,3
14540,14540,0,3,0,00004a4a,3
14541,14541,0,3,0,00004a4a,3
